date,HOUST,HOUST_dt,UNRATENSA,UNRATENSA_dt,EMRATIO,EMRATIO_dt,UEMPMED,UEMPMED_dt,UMCSENT,UMCSENT_dt,USSLIND,USSLIND_dt,KCFSI,KCFSI_dt,IPMAN,IPMAN_dt,VIXCLS,VIXCLS_dt,DGS10,DGS10_dt
desc,Housing Starts: Total: New Privately Owned Housing Units Started,,Civilian Unemployment Rate NSA,,Civilian Employment-Population Ratio,,Median Duration of Unemployment,,University of Michigan: Consumer Sentiment,,Leading Index For United States,,Kansas City Financial Stress Index,,Industrial Production: Manufacturing (NAICS),,CBOE Volatility Index: NSA,,10-Year Treasury Constant Maturity Rate,
8/15/1998,1615,6/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/16/1998,1615,6/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/17/1998,1615,6/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/18/1998,1615,6/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/19/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/20/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/21/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/22/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/23/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/24/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/25/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/26/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/27/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,105.2,7/1/1998,,,,,,,,,,
8/28/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,104.4,8/1/1998,,,,,,,,,,
8/29/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,104.4,8/1/1998,,,,,,,,,,
8/30/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,104.4,8/1/1998,,,,,,,,,,
8/31/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,104.4,8/1/1998,,,,,,,,,,
9/1/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,104.4,8/1/1998,,,,,,,,,,
9/2/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,104.4,8/1/1998,,,,,,,,,,
9/3/1998,1718,7/1/1998,,,63.9,7/1/1998,6.6,7/1/1998,104.4,8/1/1998,,,,,,,,,,
9/4/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/5/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/6/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/7/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/8/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/9/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/10/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/11/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/12/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/13/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/14/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/15/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/16/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/17/1998,1718,7/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/18/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/19/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/20/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/21/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/22/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/23/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/24/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/25/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/26/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/27/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/28/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/29/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
9/30/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
10/1/1998,1613,8/1/1998,,,63.8,8/1/1998,6.9,8/1/1998,104.4,8/1/1998,,,,,,,,,,
10/2/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/3/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/4/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/5/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/6/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/7/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/8/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/9/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/10/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/11/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/12/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/13/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/14/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/15/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/16/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/17/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/18/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/19/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/20/1998,1613,8/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/21/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/22/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/23/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/24/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/25/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/26/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/27/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/28/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/29/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,100.9,9/1/1998,,,,,,,,,,
10/30/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,97.4,10/1/1998,,,,,,,,,,
10/31/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,97.4,10/1/1998,,,,,,,,,,
11/1/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,97.4,10/1/1998,,,,,,,,,,
11/2/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,97.4,10/1/1998,,,,,,,,,,
11/3/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,97.4,10/1/1998,,,,,,,,,,
11/4/1998,1576,9/1/1998,,,64.1,9/1/1998,6.6,9/1/1998,97.4,10/1/1998,,,,,,,,,,
11/5/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/6/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/7/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/8/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/9/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/10/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/11/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/12/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/13/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/14/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/15/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/16/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/17/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/18/1998,1576,9/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/19/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/20/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/21/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/22/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/23/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/24/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,97.4,10/1/1998,,,,,,,,,,
11/25/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,102.7,11/1/1998,,,,,,,,,,
11/26/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,102.7,11/1/1998,,,,,,,,,,
11/27/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,102.7,11/1/1998,,,,,,,,,,
11/28/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,102.7,11/1/1998,,,,,,,,,,
11/29/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,102.7,11/1/1998,,,,,,,,,,
11/30/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,102.7,11/1/1998,,,,,,,,,,
12/1/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,102.7,11/1/1998,,,,,,,,,,
12/2/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,102.7,11/1/1998,,,,,,,,,,
12/3/1998,1695,10/1/1998,,,63.9,10/1/1998,5.8,10/1/1998,102.7,11/1/1998,,,,,,,,,,
12/4/1998,1695,10/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/5/1998,1695,10/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/6/1998,1695,10/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/7/1998,1695,10/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/8/1998,1695,10/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/9/1998,1695,10/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/10/1998,1695,10/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/11/1998,1695,10/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/12/1998,1695,10/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/13/1998,1695,10/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/14/1998,1695,10/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/15/1998,1695,10/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/16/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/17/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/18/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/19/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/20/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/21/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/22/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,102.7,11/1/1998,,,,,,,,,,
12/23/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
12/24/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
12/25/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
12/26/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
12/27/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
12/28/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
12/29/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
12/30/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
12/31/1998,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
1/1/1999,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
1/2/1999,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
1/3/1999,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
1/4/1999,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
1/5/1999,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
1/6/1999,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
1/7/1999,1649,11/1/1998,,,64.1,11/1/1998,6.7,11/1/1998,100.5,12/1/1998,,,,,,,,,,
1/8/1999,1649,11/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/9/1999,1649,11/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/10/1999,1649,11/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/11/1999,1649,11/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/12/1999,1649,11/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/13/1999,1649,11/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/14/1999,1649,11/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/15/1999,1649,11/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/16/1999,1649,11/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/17/1999,1649,11/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/18/1999,1649,11/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/19/1999,1649,11/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/20/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/21/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/22/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/23/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/24/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/25/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/26/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/27/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/28/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,100.5,12/1/1998,,,,,,,,,,
1/29/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,103.9,1/1/1999,,,,,,,,,,
1/30/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,103.9,1/1/1999,,,,,,,,,,
1/31/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,103.9,1/1/1999,,,,,,,,,,
2/1/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,103.9,1/1/1999,,,,,,,,,,
2/2/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,103.9,1/1/1999,,,,,,,,,,
2/3/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,103.9,1/1/1999,,,,,,,,,,
2/4/1999,1720,12/1/1998,,,64.2,12/1/1998,6.7,12/1/1998,103.9,1/1/1999,,,,,,,,,,
2/5/1999,1720,12/1/1998,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/6/1999,1720,12/1/1998,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/7/1999,1720,12/1/1998,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/8/1999,1720,12/1/1998,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/9/1999,1720,12/1/1998,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/10/1999,1720,12/1/1998,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/11/1999,1720,12/1/1998,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/12/1999,1720,12/1/1998,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/13/1999,1720,12/1/1998,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/14/1999,1720,12/1/1998,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/15/1999,1720,12/1/1998,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/16/1999,1720,12/1/1998,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/17/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/18/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/19/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/20/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/21/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/22/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/23/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/24/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/25/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,103.9,1/1/1999,,,,,,,,,,
2/26/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,108.1,2/1/1999,,,,,,,,,,
2/27/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,108.1,2/1/1999,,,,,,,,,,
2/28/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,108.1,2/1/1999,,,,,,,,,,
3/1/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,108.1,2/1/1999,,,,,,,,,,
3/2/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,108.1,2/1/1999,,,,,,,,,,
3/3/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,108.1,2/1/1999,,,,,,,,,,
3/4/1999,1804,1/1/1999,,,64.5,1/1/1999,6.9,1/1/1999,108.1,2/1/1999,,,,,,,,,,
3/5/1999,1804,1/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/6/1999,1804,1/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/7/1999,1804,1/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/8/1999,1804,1/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/9/1999,1804,1/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/10/1999,1804,1/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/11/1999,1804,1/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/12/1999,1804,1/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/13/1999,1804,1/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/14/1999,1804,1/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/15/1999,1804,1/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/16/1999,1799,2/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/17/1999,1799,2/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/18/1999,1799,2/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/19/1999,1799,2/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/20/1999,1799,2/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/21/1999,1799,2/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/22/1999,1799,2/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
3/23/1999,1799,2/1/1999,,,64.4,2/1/1999,7,2/1/1999,108.1,2/1/1999,,,,,,,,,,
