Date,Technology (IYW),Basic Materials (IYM),Consumer Goods (IYK),Services (IYC),Healthcare (IYH),Utilities (IDU)
9/30/2009,48.087955,47.268246,44.18121,47.704037,52.20322,53.304153
10/1/2009,46.662441,45.258488,43.436905,46.826382,51.34425,52.369007
10/2/2009,46.597645,44.861702,43.503803,46.414989,51.131714,51.893867
10/5/2009,47.041965,46.241798,43.779781,46.963509,51.415077,52.580162
10/6/2009,47.958366,47.207859,44.147751,47.658325,51.831287,52.942165
10/7/2009,48.041679,47.570141,44.239742,47.795452,52.0084,52.866753
10/8/2009,48.189789,48.725975,44.691341,48.398838,51.97298,53.017582
10/9/2009,48.837746,48.674221,44.774971,48.471977,52.486607,53.33432
10/12/2009,49.013618,48.863991,44.992409,48.435417,52.699142,53.681252
10/13/2009,49.013618,49.079617,44.82515,48.572552,52.256363,53.372028
10/14/2009,49.71711,50.149185,45.151302,49.221645,52.955936,53.583206
10/15/2009,49.652328,50.33033,45.343662,49.441055,53.265888,54.058327
10/16/2009,49.143215,49.717915,45.310184,49.358784,53.124199,54.141281
10/19/2009,49.569008,50.502842,45.544357,49.898163,53.584686,54.842651
10/20/2009,49.624557,50.045685,45.410553,49.569046,53.026791,54.261948
10/21/2009,49.42091,49.605774,45.276741,48.673111,52.309494,54.246861
10/22/2009,49.735626,50.131943,45.43565,49.249073,52.690277,54.397701
10/23/2009,49.606037,49.053745,44.950592,48.865105,52.158951,53.530418
10/26/2009,49.402393,48.053177,44.482273,48.526844,51.601055,52.821507
10/27/2009,48.893276,47.54427,44.407001,47.786316,51.857861,52.632961
10/28/2009,47.986145,45.655258,43.89687,46.707542,51.043159,52.089962
10/29/2009,48.884014,47.414871,44.641167,47.74062,51.547924,52.587719
10/30/2009,47.643642,45.560371,43.838322,46.634403,50.81292,51.562057
11/2/2009,47.763977,45.974407,44.281559,46.990955,51.105145,51.403683
11/3/2009,47.708443,46.836967,44.139393,47.082371,51.149414,51.350887
11/4/2009,48.041679,46.811085,44.122665,47.237793,51.733898,51.690258
11/5/2009,49.106182,48.113552,45.00914,47.795452,52.60173,52.565063
11/6/2009,49.189495,48.260193,45.151302,48.225136,52.778843,52.406712
11/9/2009,50.235481,49.916298,45.929058,49.175934,53.593529,53.349407
11/10/2009,50.21698,49.847301,46.029411,49.194218,53.868057,53.553024
11/11/2009,50.60574,50.287212,46.288654,49.422771,54.009747,53.432362
11/12/2009,50.328056,49.786915,45.837059,49.038792,53.717518,52.708366
11/13/2009,50.809376,50.175072,46.188305,49.57819,53.797218,53.175961
11/16/2009,51.337021,51.529289,46.765335,50.209003,54.549946,53.877335
11/17/2009,51.651745,52.046822,46.798801,50.007881,54.5765,53.749107
11/18/2009,51.346287,51.796696,46.823879,49.925594,54.753624,53.530418
11/19/2009,50.485413,50.890995,46.447556,49.477608,54.417103,52.813938
11/20/2009,50.207726,50.778854,46.372276,49.313068,54.665058,52.927078
11/23/2009,50.957493,51.046257,46.832233,49.642193,55.205238,53.620911
11/24/2009,50.698311,51.00312,46.87405,49.596474,55.648014,53.809456
11/25/2009,50.818653,51.857063,46.924229,49.971302,56.002243,54.314735
11/27/2009,49.994808,50.528717,46.422455,49.313068,55.435482,53.522865
11/30/2009,50.096634,50.683975,46.246853,49.148506,55.284939,53.877335
12/1/2009,50.781628,51.425781,46.915863,49.788464,55.984528,54.744598
12/2/2009,50.8279,52.202084,47.141674,49.870739,56.135086,55.400723
12/3/2009,50.763107,51.192886,46.715168,49.468487,55.816265,55.468609
12/4/2009,51.262959,50.364819,47.066406,49.907314,55.895969,55.370579
12/7/2009,50.994518,50.425201,46.999508,50.099297,55.842831,55.807983
12/8/2009,50.642773,49.623028,46.506092,49.642193,55.417774,55.679779
12/9/2009,51.08709,50.33033,46.48101,49.651321,55.709995,55.792892
12/10/2009,51.253716,50.364819,46.639896,50.236427,56.303337,56.433929
12/11/2009,51.124119,50.442459,46.765335,50.803253,56.31218,57.354015
12/14/2009,51.661007,51.089382,47.141674,51.141499,56.878933,57.640587
12/15/2009,51.364792,50.925499,46.982777,50.894672,56.852375,57.504852
12/16/2009,51.651745,51.572414,47.024586,50.922092,56.666397,57.338943
12/17/2009,51.050053,50.278572,46.397369,50.327835,56.135086,57.044819
12/18/2009,51.873905,50.390709,46.330467,50.437557,56.338753,57.24844
12/21/2009,52.401524,50.968632,46.664974,51.114079,56.896645,57.512383
12/22/2009,52.753281,51.382652,46.924229,51.196354,57.304008,57.180546
12/23/2009,53.107208,52.395336,47.123074,51.425694,57.227543,57.276459
12/24/2009,53.62603,52.777134,47.257889,51.471569,57.289764,57.657078
12/28/2009,53.690899,52.759792,47.283161,51.526608,57.547596,57.756062
12/29/2009,53.588978,52.560196,47.342129,51.581631,57.449802,57.786514
12/30/2009,53.857655,52.551517,47.300011,51.444038,57.343124,57.756062
12/31/2009,53.311028,51.987488,46.78606,50.902828,56.738556,56.933918
1/4/2010,54.191212,53.70565,47.308434,51.297268,57.503143,57.139435
1/5/2010,54.107834,54.16555,47.586472,51.389,57.18309,56.545681
1/6/2010,53.727955,55.180843,47.67915,51.30645,57.512032,56.84256
1/7/2010,53.524132,54.877117,47.754971,51.673374,57.734287,56.629417
1/8/2010,53.931793,55.640736,47.578049,51.655025,57.885437,56.583752
1/11/2010,53.672367,55.493229,47.645443,51.645851,58.18771,57.154678
1/12/2010,53.023819,54.41721,47.696014,51.150497,57.743183,56.857796
1/13/2010,53.514858,54.92918,48.033012,51.700886,58.614452,57.482014
1/14/2010,53.922516,54.408531,48.091999,51.618336,59.032284,57.314541
1/15/2010,53.190582,53.827129,47.712852,51.214706,58.721138,56.971962
1/19/2010,53.996639,54.842422,48.041447,51.719234,59.885773,57.664711
1/20/2010,53.209114,53.939938,47.468513,51.333954,59.583492,57.093777
1/21/2010,52.681015,51.432121,46.710228,50.792728,58.294392,56.302082
1/22/2010,50.63343,50.277996,46.288963,50.113914,57.583145,55.175411
1/25/2010,51.02256,50.763943,46.482738,50.141418,57.592041,55.495152
1/26/2010,50.957706,50.199902,46.44062,50.223984,57.432037,55.639778
1/27/2010,51.272717,49.818081,46.600712,50.223984,57.698734,55.320049
1/28/2010,49.845909,48.837509,46.499588,49.857052,57.280891,54.832855
1/29/2010,48.632179,47.509842,46.095181,49.701115,57.058632,54.383736
2/1/2010,49.401173,49.713951,46.449047,50.269871,57.289764,54.817627
2/2/2010,49.836632,49.861469,47.384262,50.811085,58.294392,55.274384
2/3/2010,50.02195,49.462299,47.274738,50.673485,57.840965,54.901375
2/4/2010,48.604397,47.266869,46.002502,49.233265,56.267372,53.485462
2/5/2010,49.141762,48.125954,45.892975,49.178226,56.178478,53.272312
2/8/2010,48.882339,47.25819,45.673897,49.022282,55.929546,52.754646
2/9/2010,49.484573,48.698666,46.373211,49.618546,56.276253,53.234222
2/10/2010,49.299274,48.429672,46.305809,49.499294,56.018444,53.059135
2/11/2010,49.966358,49.540398,46.81134,49.957966,56.427399,53.424541
2/12/2010,50.059006,49.713951,46.836613,49.939621,56.329609,53.234222
2/16/2010,50.790943,51.024273,47.358986,50.746853,56.898586,54.178185
2/17/2010,51.031834,51.15443,47.67915,51.242233,57.32534,54.07922
2/18/2010,51.485828,51.709801,48.049866,51.434868,57.529812,54.406548
2/19/2010,51.44875,51.987488,48.041447,51.655025,57.485371,55.12212
2/22/2010,51.309776,51.900707,47.940338,51.618336,57.440918,54.848095
2/23/2010,50.57785,50.599072,47.729698,51.297268,56.845242,54.406548
2/24/2010,51.059635,50.75528,47.965607,51.902706,57.218651,54.482689
2/25/2010,50.976227,51.058975,47.822372,52.031143,57.209755,54.345661
2/26/2010,51.02256,51.102367,47.721279,52.086174,57.289764,53.995483
3/1/2010,51.689636,52.169712,48.193096,52.774174,57.894321,54.634937
3/2/2010,51.643322,52.933342,48.479561,52.719139,58.18771,54.886143
3/3/2010,51.717445,53.375889,48.656498,52.654919,58.027668,54.878525
3/4/2010,51.930538,53.419281,48.875534,53.058552,57.903198,54.901375
3/5/2010,52.560562,54.425877,49.263126,53.847454,58.552212,55.464714
3/8/2010,52.699535,54.304394,49.153587,53.893326,58.365509,55.563652
3/9/2010,52.940434,54.122169,49.162014,53.911671,58.347725,55.396187
3/10/2010,53.273956,54.148201,49.128315,54.095131,58.472187,55.533203
3/11/2010,53.468536,54.287037,49.246277,54.315289,58.801132,55.677849
3/12/2010,53.496326,54.833721,49.288406,54.480408,58.578876,55.373348
3/15/2010,53.311028,54.399857,49.456905,54.63636,58.818935,55.54084
3/16/2010,53.755749,55.319672,49.718094,55.030811,59.050076,56.142223
3/17/2010,53.987373,55.658108,50.029823,55.205109,59.023403,56.31731
3/18/2010,54.033707,55.050671,50.046665,55.205109,59.396778,56.088913
3/19/2010,53.570457,54.208942,49.945568,54.856522,59.34346,55.982349
3/22/2010,54.042976,54.903149,50.291019,55.507832,59.770199,55.693073
3/23/2010,54.608135,55.658108,50.737556,55.819721,60.054688,55.898613
3/24/2010,54.274609,55.562656,50.316303,55.553707,59.503494,55.40379
3/25/2010,54.320965,54.315369,50.113895,55.873543,59.169952,54.991085
3/26/2010,54.218945,54.767349,50.249393,56.094143,58.822163,55.129414
3/29/2010,54.25605,55.514851,50.393353,56.277962,59.294807,55.775013
3/30/2010,54.506462,55.575684,50.38488,56.360695,59.348324,55.744274
3/31/2010,54.154018,55.254089,49.953007,56.048172,59.143204,55.58287
4/1/2010,54.20039,56.297108,50.300201,56.351494,59.464233,56.190052
4/5/2010,54.858894,57.279293,50.41029,56.976498,59.383976,56.589703
4/6/2010,54.951649,57.470512,50.190109,57.11438,59.276962,57.066216
4/7/2010,54.812515,57.157604,49.86832,56.82024,59.027271,56.58202
4/8/2010,54.840351,57.253208,49.91914,57.298195,58.902431,56.25153
4/9/2010,55.266956,57.435753,50.27478,57.665844,59.134274,56.558945
4/12/2010,55.498837,57.270596,50.435684,57.693417,59.05402,56.804897
4/13/2010,55.656502,57.114151,50.40181,57.932373,59.098606,56.605061
4/14/2010,56.648876,57.626965,50.62199,58.539009,58.947006,56.666557
4/15/2010,56.927109,57.50528,50.681252,58.594154,58.88459,56.628117
4/16/2010,56.175869,56.236267,50.334076,57.91399,58.49221,56.044014
4/19/2010,56.203682,56.036346,50.486496,57.950768,58.902431,56.105507
4/20/2010,56.491211,56.22757,50.782875,58.428715,59.071869,56.751095
4/21/2010,56.713802,56.166744,50.926834,58.603344,58.081974,56.78952
4/22/2010,56.945667,56.566555,50.969177,59.375404,57.359638,57.043148
4/23/2010,57.05695,57.522659,50.960709,59.669544,57.966057,57.465851
4/26/2010,57.001305,57.50528,50.943756,59.8074,57.252628,57.319839
4/27/2010,55.925461,55.653912,49.825996,58.263275,56.664047,56.328377
4/28/2010,56.018211,56.288429,50.088497,58.198933,57.020752,56.797226
4/29/2010,56.528309,56.8447,50.427223,59.145618,57.921452,57.012405
4/30/2010,55.239151,55.653912,49.978416,58.107014,57.297211,57.127708
5/3/2010,56.008942,55.653912,50.359474,59.108856,57.609329,57.94239
5/4/2010,54.376614,53.437489,49.571953,57.711792,57.056427,56.943237
5/5/2010,54.079838,52.95945,49.2925,57.325768,57.092087,56.420616
5/6/2010,52.271305,51.360146,47.861401,55.395603,55.576057,54.837376
5/7/2010,51.037777,50.577873,47.581955,54.338604,54.657524,54.399281
5/10/2010,53.616104,53.350578,49.377182,56.664009,56.191387,56.243858
5/11/2010,53.467724,52.750835,49.334839,56.654808,56.173561,56.359131
5/12/2010,54.729046,54.124149,49.851391,57.445251,56.6908,56.98167
5/13/2010,53.987087,53.620014,49.368713,56.553703,56.209229,56.728043
5/14/2010,53.068905,52.107639,48.708202,55.744873,55.308525,56.174671
5/17/2010,53.170921,51.455746,49.063858,56.112514,55.335293,56.297642
5/18/2010,52.428963,50.725636,48.572727,55.377224,54.880463,55.705864
5/19/2010,52.03944,50.082436,48.437225,54.991192,54.684288,55.114029
5/20/2010,50.165981,47.735638,46.819828,52.97831,52.873951,53.254101
5/21/2010,50.648254,49.187168,47.133156,53.731983,52.963127,53.45393
5/24/2010,50.314369,48.34407,46.769024,53.364346,52.891796,53.000484
5/25/2010,50.240173,49.24802,46.430298,53.686043,52.633175,52.69305
5/26/2010,49.720795,49.004639,46.184731,53.382732,52.410233,52.739162
5/27/2010,51.612804,51.525288,47.310978,55.156631,53.471447,53.776726
5/28/2010,51.130524,50.682171,46.921444,54.770592,53.186081,53.807476
6/1/2010,50.574059,48.769978,46.531921,53.906628,52.588589,52.623882
6/2/2010,51.789024,50.508335,47.310978,55.06472,53.828163,53.646084
6/3/2010,52.410412,49.856449,47.64122,55.331276,54.184879,54.276314
6/4/2010,50.620434,47.631329,46.311749,53.382732,52.410233,52.639259
6/7/2010,49.637318,46.640472,45.964558,52.334927,52.321045,52.762241
6/8/2010,49.646603,47.761723,46.489578,52.66581,52.347809,53.523117
6/9/2010,49.219959,47.779087,46.345623,52.766899,52.151604,53.208
6/10/2010,50.425659,49.743446,47.454948,54.191544,53.195,54.576046
6/11/2010,51.056332,50.39534,47.28558,54.320229,53.756817,54.622162
6/14/2010,50.94503,50.091125,47.514206,54.430523,53.846004,54.814293
6/15/2010,52.410412,51.447056,48.20013,55.54266,54.72887,55.974846
6/16/2010,52.605183,51.403595,48.013832,55.147446,54.85371,56.297642
6/17/2010,52.799942,51.134151,48.166264,55.009571,54.889385,56.70499
6/18/2010,52.855598,51.464428,48.064636,54.880898,54.80912,56.804897
6/21/2010,52.354767,51.74258,47.954548,54.301861,54.559429,56.374496
6/22/2010,51.835392,50.490944,47.310978,53.217274,54.042198,55.075642
6/23/2010,51.64064,50.490944,47.378731,53.226482,53.872742,54.491505
6/24/2010,50.688705,49.285213,46.871662,52.062172,53.379108,54.201981
6/25/2010,50.614414,50.02681,46.513721,52.043751,53.701622,54.543514
6/28/2010,50.632988,49.442257,46.777912,51.868736,53.665798,54.885033
6/29/2010,48.710567,47.383255,45.823433,50.10939,52.581726,53.728516
6/30/2010,47.921158,46.71146,45.525166,49.400116,52.169605,53.355934
7/1/2010,47.707554,46.414837,45.652981,49.777771,51.614136,53.177399
7/2/2010,47.6054,46.10947,45.508118,49.280354,51.712692,53.185165
7/6/2010,47.911869,46.240341,45.567772,49.096123,51.86499,53.720741
7/7/2010,49.759998,48.299324,46.752346,50.505463,52.904266,55.381809
7/8/2010,50.001457,49.084534,47.408558,50.910759,53.450779,55.894096
7/9/2010,50.289371,50.157677,47.578999,51.38974,53.594128,56.243393
7/12/2010,50.67012,49.302662,47.621601,51.398945,53.432846,56.398617
7/13/2010,51.413101,50.332169,48.354504,52.559578,53.889786,56.685818
7/14/2010,51.877441,50.140232,48.354504,52.402973,53.91666,56.600441
7/15/2010,51.933163,49.957001,48.46529,52.531937,54.051056,56.973034
7/16/2010,50.465816,48.3255,47.570477,50.929169,52.832596,55.870834
7/19/2010,51.01376,48.369141,47.647175,51.23315,53.02969,56.716858
7/20/2010,51.292362,49.869755,48.431206,52.025322,52.895313,57.25246
7/21/2010,50.595837,49.721439,47.996578,51.094986,52.10688,56.44521
7/22/2010,51.961037,51.361668,48.763565,52.274014,52.527981,57.469772
7/23/2010,52.276802,52.338818,49.181145,53.038559,52.545895,57.516365
7/26/2010,52.638985,52.696533,49.632828,53.692558,53.397018,58.020878
7/27/2010,52.703987,52.138149,49.760651,53.075405,53.388062,58.828136
7/28/2010,52.146778,51.832794,49.343075,52.817493,52.617558,58.393459
7/29/2010,51.691708,51.928761,48.857319,52.476681,52.599655,57.524117
7/30/2010,51.487389,52.28648,48.959572,52.808292,52.734032,57.236923
8/2/2010,52.555412,53.830723,49.743614,53.766251,53.728508,58.308079
8/3/2010,52.323219,53.010605,49.21524,53.158306,54.131672,58.114025
8/4/2010,52.685402,53.638783,49.513515,53.701778,54.839451,58.26152
8/5/2010,52.481094,53.647514,49.394207,53.674145,54.794651,58.377945
8/6/2010,52.304646,53.612617,49.453854,53.489922,54.938004,58.424515
8/9/2010,52.546116,53.90926,49.718048,53.932064,55.170948,58.69619
8/10/2010,51.858871,53.26363,49.67543,53.535969,55.179913,58.851421
8/11/2010,50.493679,51.448921,48.661297,52.154285,53.791229,57.671597
8/12/2010,49.546394,51.649586,48.53347,52.108223,54.006245,57.508598
8/13/2010,49.277061,51.38784,48.456768,51.675285,53.791229,57.795776
8/16/2010,49.453533,51.640858,48.490864,51.638454,53.576206,57.772503
8/17/2010,49.982895,52.914646,49.02776,52.283241,54.283974,58.393459
8/18/2010,50.261505,53.106586,49.257858,52.651691,54.239185,58.082989
8/19/2010,49.620705,51.989845,48.53347,51.859516,53.298458,57.190346
8/20/2010,49.722847,51.649586,48.46529,51.82267,53.119286,57.275734
8/23/2010,49.221344,51.117382,48.388592,51.491058,53.199913,57.547409
8/24/2010,48.385506,49.773796,48.013611,50.726524,52.124813,57.640549
8/25/2010,48.682701,49.852318,48.107361,51.214725,52.63549,57.617252
8/26/2010,48.153343,49.799976,47.834652,50.837063,52.160641,57.430969
8/27/2010,48.738419,51.422745,48.294849,51.500282,52.85051,58.440041
8/30/2010,48.144066,50.620075,47.817612,50.717319,52.241272,57.632782
8/31/2010,47.865444,51.187183,47.860226,50.634415,51.981468,57.819069
9/1/2010,49.119186,52.94083,48.840275,52.26482,53.235756,59.15414
9/2/2010,49.518539,53.473026,49.164108,53.19516,53.567242,59.068748
9/3/2010,50.391529,54.109905,49.692478,53.849144,54.05999,59.425808
9/7/2010,49.99218,53.656231,49.351589,53.149097,53.728508,59.045467
9/8/2010,50.224354,54.101189,49.539085,53.508335,54.015209,58.835892
9/9/2010,50.345093,53.717312,49.726574,53.563606,54.624439,59.30938
9/10/2010,50.326511,54.040131,49.888489,54.005756,55.126152,59.060997
9/13/2010,51.468815,54.991093,50.161194,54.58606,55.242634,59.425808
9/14/2010,51.691708,54.9562,50.118587,54.73344,55.403889,59.301617
9/15/2010,51.988895,54.895119,50.416859,54.936085,55.860813,58.998901
9/16/2010,52.341801,55.392422,50.467999,54.862408,55.7533,58.68066
9/17/2010,52.555412,55.374981,50.331638,54.972939,55.79808,58.618549
9/20/2010,53.298355,55.994431,50.945232,55.967747,56.496914,59.402523
9/21/2010,53.214771,55.79377,50.851494,55.811161,56.559624,59.084286
9/22/2010,52.917599,56.020596,50.774788,55.562454,56.568592,59.425808
9/23/2010,52.895271,55.566235,50.356941,55.253902,56.366989,58.844261
9/24/2010,54.029613,56.844429,51.136135,56.584209,57.131992,59.78476
9/27/2010,53.955231,56.678082,50.956318,56.362488,56.753986,59.886646
9/28/2010,54.066803,57.019516,51.153255,56.833641,57.176991,60.066906
9/29/2010,54.076111,56.75687,50.92207,56.584209,56.996983,59.863125
9/30/2010,53.787876,56.546749,50.759377,56.473347,56.933983,59.737732
10/1/2010,53.750683,57.395958,50.845009,56.510288,56.915989,60.184464
10/4/2010,53.174217,56.450462,50.742252,56.168468,56.366989,59.917995
10/5/2010,54.327141,58.105095,51.435822,57.21241,57.374985,60.607716
10/6/2010,53.908741,58.656647,51.504333,56.953739,57.212986,60.364735
10/7/2010,54.048214,58.157627,51.307384,57.06459,57.230984,60.443111
10/8/2010,54.475906,59.453327,51.752647,57.471073,57.419987,60.678242
10/11/2010,54.513111,59.444572,51.812588,57.600407,57.437981,60.701759
10/12/2010,54.9501,59.488331,52.035206,57.655834,57.554989,60.46664
10/13/2010,55.480072,60.407581,52.489029,57.859085,57.941982,60.725281
10/14/2010,55.433586,59.891048,52.591782,57.618881,57.824993,60.58419
10/15/2010,56.567913,59.84729,52.72879,58.016129,58.013992,60.803635
10/18/2010,56.716682,60.083645,52.86578,57.997658,58.472996,61.328773
10/19/2010,55.8055,58.376495,52.292091,57.138493,57.45599,60.858509
10/20/2010,56.121628,59.733479,52.711674,57.812885,57.833981,61.344425
10/21/2010,56.158817,59.68095,52.788727,58.293278,58.013992,61.05444
10/22/2010,56.605106,59.322002,52.942848,58.616615,58.067989,60.756622
10/25/2010,56.818951,60.398846,53.174042,58.903,58.328991,60.607716
10/26/2010,56.837555,60.390076,53.028484,59.180141,58.148991,60.521507
10/27/2010,57.218761,59.698456,52.788727,59.03233,57.878986,60.302036
10/28/2010,57.255955,59.68095,52.882915,59.291008,58.112984,60.513645
10/29/2010,57.33963,60.092434,53.079853,59.327965,57.851986,60.686069
